Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
612	Spectrogram 1	1	200765.0	200768.0	0	12000.0	Peregrine Falcon	perfal	0.5111	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_071000.wav	26.0
613	Spectrogram 1	1	200888.0	200891.0	0	12000.0	Eurasian Magpie	eurmag1	0.5460	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_072000.wav	29.0
614	Spectrogram 1	1	201136.0	201139.0	0	12000.0	Great Black-backed Gull	gbbgul	0.5400	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_074000.wav	37.0
615	Spectrogram 1	1	201710.0	201713.0	0	12000.0	Carrion Crow	carcro1	0.6114	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	11.0
616	Spectrogram 1	1	201711.0	201714.0	0	12000.0	Carrion Crow	carcro1	0.5308	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	12.0
617	Spectrogram 1	1	201712.0	201715.0	0	12000.0	Carrion Crow	carcro1	0.6469	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	13.0
618	Spectrogram 1	1	201713.0	201716.0	0	12000.0	Carrion Crow	carcro1	0.6806	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	14.0
619	Spectrogram 1	1	201714.0	201717.0	0	12000.0	Carrion Crow	carcro1	0.6023	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	15.0
620	Spectrogram 1	1	201715.0	201718.0	0	12000.0	Carrion Crow	carcro1	0.6721	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	16.0
621	Spectrogram 1	1	201724.0	201727.0	0	12000.0	Carrion Crow	carcro1	0.5626	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	25.0
622	Spectrogram 1	1	201725.0	201728.0	0	12000.0	Carrion Crow	carcro1	0.5102	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083000.wav	26.0
623	Spectrogram 1	1	201810.0	201813.0	0	12000.0	Carrion Crow	carcro1	0.6656	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083500.wav	51.0
624	Spectrogram 1	1	201811.0	201814.0	0	12000.0	Carrion Crow	carcro1	0.5260	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_083500.wav	52.0
625	Spectrogram 1	1	202529.0	202532.0	0	12000.0	Common Raven	comrav	0.6462	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_093500.wav	50.0
626	Spectrogram 1	1	202530.0	202533.0	0	12000.0	Common Raven	comrav	0.6361	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_093500.wav	51.0
627	Spectrogram 1	1	202531.0	202534.0	0	12000.0	Common Raven	comrav	0.5315	C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 3\79 charterhouse july 2\Data2\CHARTERHOUSE_20240702_093500.wav	52.0
