Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
255	Spectrogram 1	1	66198.0	66201.0	0	12000.0	Eurasian Blackbird	eurbla	0.5041	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	30.0
256	Spectrogram 1	1	66202.0	66205.0	0	12000.0	Eurasian Blackbird	eurbla	0.5043	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	34.0
257	Spectrogram 1	1	66203.0	66206.0	0	12000.0	Eurasian Blackbird	eurbla	0.7059	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	35.0
258	Spectrogram 1	1	66204.0	66207.0	0	12000.0	Eurasian Blackbird	eurbla	0.7004	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	36.0
259	Spectrogram 1	1	66205.0	66208.0	0	12000.0	Eurasian Blackbird	eurbla	0.6183	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	37.0
260	Spectrogram 1	1	66215.0	66218.0	0	12000.0	Eurasian Blackbird	eurbla	0.5399	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	47.0
261	Spectrogram 1	1	66216.0	66219.0	0	12000.0	Eurasian Blackbird	eurbla	0.5337	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_095500.wav	48.0
262	Spectrogram 1	1	66787.0	66790.0	0	12000.0	Herring Gull	hergul	0.5204	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_104500.wav	19.0
263	Spectrogram 1	1	66788.0	66791.0	0	12000.0	Herring Gull	hergul	0.5523	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_104500.wav	20.0
264	Spectrogram 1	1	69773.0	69776.0	0	12000.0	Dunnock	dunnoc1	0.6596	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_145500.wav	5.0
265	Spectrogram 1	1	69774.0	69777.0	0	12000.0	Dunnock	dunnoc1	0.7005	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_145500.wav	6.0
266	Spectrogram 1	1	69775.0	69778.0	0	12000.0	Dunnock	dunnoc1	0.5739	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_145500.wav	7.0
267	Spectrogram 1	1	71777.0	71780.0	0	12000.0	Gray Heron	graher1	0.5686	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_174000.wav	29.0
268	Spectrogram 1	1	71791.0	71794.0	0	12000.0	Gray Heron	graher1	0.5382	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_174000.wav	43.0
269	Spectrogram 1	1	72548.0	72551.0	0	12000.0	Herring Gull	hergul	0.5499	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_184500.wav	20.0
270	Spectrogram 1	1	72632.0	72635.0	0	12000.0	Peregrine Falcon	perfal	0.6447	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_185000.wav	44.0
271	Spectrogram 1	1	72633.0	72636.0	0	12000.0	Peregrine Falcon	perfal	0.6034	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_185000.wav	45.0
272	Spectrogram 1	1	72634.0	72637.0	0	12000.0	Peregrine Falcon	perfal	0.5532	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_185000.wav	46.0
273	Spectrogram 1	1	74903.0	74906.0	0	12000.0	Peregrine Falcon	perfal	0.5309	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_220502.wav	20.0
274	Spectrogram 1	1	74904.0	74907.0	0	12000.0	Peregrine Falcon	perfal	0.5980	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_220502.wav	21.0
275	Spectrogram 1	1	74905.0	74908.0	0	12000.0	Peregrine Falcon	perfal	0.5195	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240615_220502.wav	22.0
276	Spectrogram 1	1	78753.0	78756.0	0	12000.0	Lesser Black-backed Gull	lbbgul	0.6228	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_034002.wav	51.0
277	Spectrogram 1	1	78946.0	78949.0	0	12000.0	Eurasian Blackbird	eurbla	0.5803	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_040002.wav	16.0
278	Spectrogram 1	1	78947.0	78950.0	0	12000.0	Eurasian Blackbird	eurbla	0.5373	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_040002.wav	17.0
279	Spectrogram 1	1	78956.0	78959.0	0	12000.0	Eurasian Blackbird	eurbla	0.5652	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_040002.wav	26.0
280	Spectrogram 1	1	78985.0	78988.0	0	12000.0	Eurasian Blackbird	eurbla	0.5036	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_040002.wav	55.0
281	Spectrogram 1	1	79327.0	79330.0	0	12000.0	European Robin	eurrob1	0.5078	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043002.wav	55.0
282	Spectrogram 1	1	79329.0	79332.0	0	12000.0	European Robin	eurrob1	0.7930	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	0
283	Spectrogram 1	1	79330.0	79333.0	0	12000.0	European Robin	eurrob1	0.7243	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	1.0
284	Spectrogram 1	1	79331.0	79334.0	0	12000.0	European Robin	eurrob1	0.8091	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	2.0
285	Spectrogram 1	1	79332.0	79335.0	0	12000.0	European Robin	eurrob1	0.7661	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	3.0
286	Spectrogram 1	1	79333.0	79336.0	0	12000.0	European Robin	eurrob1	0.7332	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	4.0
287	Spectrogram 1	1	79334.0	79337.0	0	12000.0	European Robin	eurrob1	0.6661	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	5.0
288	Spectrogram 1	1	79335.0	79338.0	0	12000.0	European Robin	eurrob1	0.5743	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	6.0
289	Spectrogram 1	1	79336.0	79339.0	0	12000.0	European Robin	eurrob1	0.7398	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	7.0
290	Spectrogram 1	1	79337.0	79340.0	0	12000.0	European Robin	eurrob1	0.6009	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	8.0
291	Spectrogram 1	1	79338.0	79341.0	0	12000.0	European Robin	eurrob1	0.5509	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	9.0
292	Spectrogram 1	1	79339.0	79342.0	0	12000.0	European Robin	eurrob1	0.7501	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	10.0
293	Spectrogram 1	1	79340.0	79343.0	0	12000.0	European Robin	eurrob1	0.6012	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	11.0
294	Spectrogram 1	1	79341.0	79344.0	0	12000.0	European Robin	eurrob1	0.7395	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	12.0
295	Spectrogram 1	1	79342.0	79345.0	0	12000.0	European Robin	eurrob1	0.5767	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	13.0
296	Spectrogram 1	1	79344.0	79347.0	0	12000.0	European Robin	eurrob1	0.7997	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	15.0
297	Spectrogram 1	1	79345.0	79348.0	0	12000.0	European Robin	eurrob1	0.8165	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	16.0
298	Spectrogram 1	1	79346.0	79349.0	0	12000.0	European Robin	eurrob1	0.7329	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	17.0
299	Spectrogram 1	1	79347.0	79350.0	0	12000.0	European Robin	eurrob1	0.6849	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	18.0
300	Spectrogram 1	1	79348.0	79351.0	0	12000.0	European Robin	eurrob1	0.7253	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	19.0
301	Spectrogram 1	1	79349.0	79352.0	0	12000.0	European Robin	eurrob1	0.6428	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	20.0
302	Spectrogram 1	1	79350.0	79353.0	0	12000.0	European Robin	eurrob1	0.5828	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	21.0
303	Spectrogram 1	1	79351.0	79354.0	0	12000.0	European Robin	eurrob1	0.7288	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	22.0
304	Spectrogram 1	1	79352.0	79355.0	0	12000.0	European Robin	eurrob1	0.8075	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	23.0
305	Spectrogram 1	1	79353.0	79356.0	0	12000.0	European Robin	eurrob1	0.7752	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	24.0
306	Spectrogram 1	1	79354.0	79357.0	0	12000.0	European Robin	eurrob1	0.7121	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	25.0
307	Spectrogram 1	1	79355.0	79358.0	0	12000.0	European Robin	eurrob1	0.7898	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	26.0
308	Spectrogram 1	1	79356.0	79359.0	0	12000.0	European Robin	eurrob1	0.8870	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	27.0
309	Spectrogram 1	1	79357.0	79360.0	0	12000.0	European Robin	eurrob1	0.6339	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	28.0
310	Spectrogram 1	1	79358.0	79361.0	0	12000.0	European Robin	eurrob1	0.7293	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	29.0
311	Spectrogram 1	1	79359.0	79362.0	0	12000.0	European Robin	eurrob1	0.6834	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	30.0
312	Spectrogram 1	1	79360.0	79363.0	0	12000.0	European Robin	eurrob1	0.7228	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	31.0
313	Spectrogram 1	1	79361.0	79364.0	0	12000.0	European Robin	eurrob1	0.5572	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	32.0
314	Spectrogram 1	1	79362.0	79365.0	0	12000.0	European Robin	eurrob1	0.6162	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	33.0
315	Spectrogram 1	1	79363.0	79366.0	0	12000.0	European Robin	eurrob1	0.7207	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	34.0
316	Spectrogram 1	1	79364.0	79367.0	0	12000.0	European Robin	eurrob1	0.5897	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	35.0
317	Spectrogram 1	1	79365.0	79368.0	0	12000.0	European Robin	eurrob1	0.5725	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	36.0
318	Spectrogram 1	1	79366.0	79369.0	0	12000.0	European Robin	eurrob1	0.7377	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	37.0
319	Spectrogram 1	1	79367.0	79370.0	0	12000.0	European Robin	eurrob1	0.8231	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	38.0
320	Spectrogram 1	1	79368.0	79371.0	0	12000.0	European Robin	eurrob1	0.6957	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	39.0
321	Spectrogram 1	1	79369.0	79372.0	0	12000.0	European Robin	eurrob1	0.7518	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	40.0
322	Spectrogram 1	1	79370.0	79373.0	0	12000.0	European Robin	eurrob1	0.8267	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	41.0
323	Spectrogram 1	1	79375.0	79378.0	0	12000.0	European Robin	eurrob1	0.6272	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	46.0
324	Spectrogram 1	1	79376.0	79379.0	0	12000.0	European Robin	eurrob1	0.5378	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	47.0
325	Spectrogram 1	1	79377.0	79380.0	0	12000.0	European Robin	eurrob1	0.5451	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	48.0
326	Spectrogram 1	1	79378.0	79381.0	0	12000.0	European Robin	eurrob1	0.7167	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	49.0
327	Spectrogram 1	1	79379.0	79382.0	0	12000.0	European Robin	eurrob1	0.6421	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	50.0
328	Spectrogram 1	1	79380.0	79383.0	0	12000.0	European Robin	eurrob1	0.7380	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	51.0
329	Spectrogram 1	1	79381.0	79384.0	0	12000.0	European Robin	eurrob1	0.5907	C:\Users\ikb23\OneDrive - Imperial College London\Documents\Pepys Bird Data June 18\Data2\SEEING_20240616_043502.wav	52.0
